household_id;schema_version;generated_utc;phys_status;phys_status_reason;phys_no_result_reason;phys_no_result_fix;phys_no_result_is_fixable;phys_excess_confirmed;phys_era;phys_rank_fleet;phys_rank_in_era;phys_rank_on;phys_rank_scope;phys_rank_bias_note;phys_rank_value_kwh_yr;phys_rank_value_lo_kwh_yr;phys_rank_excludes_vintage;phys_deficiency_kwh_yr;phys_deficiency_lo_kwh_yr;phys_deficiency_hi_kwh_yr;phys_deficiency_band_kwh_yr;phys_deficiency_pct_of_reference;phys_deficiency_pct_lo;phys_deficiency_pct_hi;phys_group_house_kwh_yr;phys_group_house_lo_kwh_yr;phys_group_house_hi_kwh_yr;phys_group_house_owner;phys_group_heat_pump_kwh_yr;phys_group_heat_pump_lo_kwh_yr;phys_group_heat_pump_hi_kwh_yr;phys_group_heat_pump_owner;phys_heat_pump_point_is_no_claim;phys_term_envelope_kwh_yr;phys_term_emitter_kwh_yr;phys_term_dhw_kwh_yr;phys_term_vintage_kwh_yr;phys_vintage_factor;phys_unit_recommendation;phys_unit_age_years;phys_unit_age_reference_year;phys_unit_service_life_basis;phys_scenario_capacity_lo_kwh_yr;phys_scenario_capacity_mid_kwh_yr;phys_scenario_capacity_hi_kwh_yr;phys_scenario_never_sum_into_total;phys_context_e_as_built_kwh_yr;phys_context_e_reference_kwh_yr;phys_level_is_not_a_prediction;phys_appliances_excluded;phys_completeness_tier;phys_geometry_reconciles;phys_pv_level;phys_n_meter_days;phys_hdd_normal_per_day;phys_weather_basis;visit_status;visit_technician_recoverable_kwh;visit_slope_excess_lo_kwh;visit_slope_excess_hi_kwh;visit_slope_excess_pct;visit_step_kwh_day;visit_rank_in_era;visit_never_sum_with_phys_deficiency;visit_hidden_from_building_pages
8399121;physical_baseline_v2;2026-09-17T07:56:10Z;HIGH_EXCESS;confirmed excess over code, in the worst 25% of the fleet by lower bound;;;;True;2001_2010;12.0;2.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";3332.0;2905.0;False;3332.0;2905.0;3913.0;1008.0;90.7;79.1;106.5;2999.0;2641.0;3614.0;builder;333.0;198.0;347.0;installer;False;549.0;0.0;2450.0;333.0;0.874;PLAN_REPLACEMENT;18.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;47.0;95.0;142.0;True;7004.0;3673.0;True;True;T1;True;no PV;478.0;5.349;station normal year (record length does not enter);INCONCLUSIVE;224.0;-859.0;1001.0;7.0;4.12;;True;True
108987;physical_baseline_v2;2026-09-17T07:56:10Z;HIGH_EXCESS;confirmed excess over code, in the worst 25% of the fleet by lower bound;;;;True;2001_2010;32.0;9.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";2780.0;2274.0;False;2780.0;2274.0;3270.0;995.0;77.7;63.5;91.3;2450.0;2066.0;2995.0;builder;331.0;193.0;345.0;installer;False;612.0;0.0;1837.0;331.0;0.886;PLAN_REPLACEMENT;17.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;29.0;58.0;87.0;True;6361.0;3580.0;True;True;T1;True;no PV;512.0;5.349;station normal year (record length does not enter);SLOPE_EXCESS;1151.0;455.0;1754.0;32.9;4.22;6.0;True;True
788488;physical_baseline_v2;2026-09-17T07:56:10Z;EXCESS_CONFIRMED;confirmed excess over code, ranked below the action cut;;;;True;2001_2010;108.0;20.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";731.0;456.0;True;731.0;456.0;1176.0;719.0;16.2;10.1;26.1;731.0;456.0;1176.0;builder;0.0;0.0;0.0;installer;False;731.0;0.0;0.0;0.0;1.0;KEEP_IN_LIFE;5.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;0.0;0.0;0.0;True;5242.0;4511.0;True;True;T1;True;no PV;599.0;5.349;station normal year (record length does not enter);INCONCLUSIVE;584.0;-546.0;1118.0;13.8;2.93;;True;True
7099511;physical_baseline_v2;2026-09-17T07:56:10Z;INCOMPLETE_AUDIT;never computed - see phys_no_result_reason for this household's cause;building data missing: no_era;record the missing building data - an auditor can do this;True;;;;;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";;;False;;;;;;;;;;;builder;;;;installer;False;;;;;;;;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;;;;True;;;True;True;;;Unknown;;;station normal year (record length does not enter);NOT_ASSESSABLE;;;;;;;True;True
865116;physical_baseline_v2;2026-09-17T07:56:10Z;HIGH_EXCESS;confirmed excess over code, in the worst 25% of the fleet by lower bound;;;;True;1976_1990;21.0;5.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";2762.0;2669.0;False;2762.0;2669.0;4010.0;1342.0;106.6;102.9;154.7;2762.0;2613.0;3638.0;builder;0.0;5.0;416.0;installer;True;1537.0;0.0;1225.0;0.0;1.0;RECORD_INSTALL_YEAR;;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;0.0;0.0;0.0;True;5355.0;2592.0;True;True;T2;True;PV;726.0;3.836;station normal year (record length does not enter);INCONCLUSIVE;-125.0;-1422.0;150.0;-3.6;8.68;;True;True
991118;physical_baseline_v2;2026-09-17T07:56:10Z;HIGH_EXCESS;confirmed excess over code, in the worst 25% of the fleet by lower bound;;;;True;1976_1990;15.0;4.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";3141.0;2792.0;False;3141.0;2792.0;3941.0;1149.0;162.8;144.7;204.2;2716.0;2448.0;3492.0;builder;425.0;293.0;483.0;installer;False;1388.0;0.0;1328.0;425.0;0.761;REPLACE_END_OF_LIFE;41.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;158.0;317.0;475.0;True;5070.0;1929.0;True;True;T1;True;no PV;1569.0;3.717;station normal year (record length does not enter);SLOPE_EXCESS;3985.0;3053.0;4459.0;125.9;12.08;1.0;True;True
816910;physical_baseline_v2;2026-09-17T07:56:10Z;HIGH_EXCESS;confirmed excess over code, in the worst 25% of the fleet by lower bound;;;;True;1991_2000;24.0;4.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";3106.0;2570.0;False;3106.0;2570.0;3541.0;971.0;89.6;74.2;102.2;2472.0;2125.0;2983.0;builder;634.0;355.0;675.0;installer;False;634.0;0.0;1837.0;634.0;0.794;REPLACE_END_OF_LIFE;28.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;156.0;312.0;468.0;True;6572.0;3466.0;True;True;T1;True;no PV;476.0;5.349;station normal year (record length does not enter);SLOPE_EXCESS;3895.0;3045.0;4695.0;104.9;2.6;1.0;True;True
1001228;physical_baseline_v2;2026-09-17T07:56:10Z;EXCESS_CONFIRMED;confirmed excess over code, ranked below the action cut;;;;True;2001_2010;125.0;25.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";499.0;315.0;False;499.0;315.0;676.0;361.0;19.1;12.1;25.9;361.0;218.0;547.0;builder;139.0;82.0;147.0;installer;False;361.0;0.0;0.0;139.0;0.92;PLAN_REPLACEMENT;14.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;52.0;104.0;156.0;True;3114.0;2614.0;True;True;T1;True;no PV;295.0;3.628;station normal year (record length does not enter);SLOPE_EXCESS;864.0;169.0;1318.0;41.3;4.83;8.0;True;True
107461;physical_baseline_v2;2026-09-17T07:56:10Z;EXCESS_CONFIRMED;confirmed excess over code, ranked below the action cut;;;;True;1976_1990;121.0;49.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";950.0;343.0;False;950.0;343.0;1615.0;1272.0;49.7;18.0;84.6;791.0;207.0;1470.0;builder;159.0;95.0;168.0;installer;False;791.0;0.0;0.0;159.0;0.886;PLAN_REPLACEMENT;17.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;104.0;209.0;313.0;True;2859.0;1909.0;True;True;T2;True;no PV;577.0;3.723;station normal year (record length does not enter);SLOPE_EXCESS;1263.0;509.0;1931.0;58.0;4.59;8.0;True;True
106100;physical_baseline_v2;2026-09-17T07:56:10Z;EXCESS_CONFIRMED;confirmed excess over code, ranked below the action cut;;;;True;1976_1990;132.0;55.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";950.0;260.0;True;986.0;285.0;1807.0;1521.0;44.1;12.7;80.7;950.0;260.0;1771.0;builder;36.0;22.0;39.0;installer;False;950.0;0.0;0.0;36.0;0.977;KEEP_IN_LIFE;9.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;2.0;3.0;5.0;True;3225.0;2238.0;True;True;T2;True;no PV;742.0;3.723;station normal year (record length does not enter);INCONCLUSIVE;-367.0;-1169.0;282.0;-14.4;2.94;;True;True
5845834;physical_baseline_v2;2026-09-17T07:56:10Z;EXCESS_CONFIRMED;confirmed excess over code, ranked below the action cut;;;;True;2001_2010;148.0;32.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";232.0;164.0;False;232.0;164.0;770.0;606.0;10.2;7.2;33.9;232.0;92.0;520.0;builder;0.0;5.0;327.0;installer;True;232.0;0.0;0.0;0.0;1.0;RECORD_INSTALL_YEAR;;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;8.0;15.0;23.0;True;2504.0;2272.0;True;True;T2;True;no PV;557.0;3.723;station normal year (record length does not enter);INCONCLUSIVE;-115.0;-987.0;126.0;-8.5;6.89;;True;True
1111201;physical_baseline_v2;2026-09-17T07:56:10Z;HIGH_EXCESS;confirmed excess over code, in the worst 25% of the fleet by lower bound;;;;True;pre1975;3.0;2.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";5203.0;4850.0;True;5314.0;4933.0;6581.0;1648.0;155.9;144.7;193.1;5203.0;4850.0;6480.0;builder;110.0;71.0;121.0;installer;False;2506.0;248.0;2450.0;110.0;0.954;KEEP_IN_LIFE;11.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;0.0;0.0;0.0;True;8723.0;3409.0;True;True;T1;True;PV;866.0;3.723;station normal year (record length does not enter);SLOPE_EXCESS;2841.0;764.0;3542.0;57.8;13.97;2.0;True;True
8612210;physical_baseline_v2;2026-09-17T07:56:10Z;EXCESS_CONFIRMED;confirmed excess over code, ranked below the action cut;;;;True;1976_1990;143.0;59.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";865.0;216.0;True;865.0;216.0;1820.0;1604.0;25.3;6.3;53.2;865.0;216.0;1820.0;builder;0.0;0.0;0.0;installer;False;865.0;0.0;0.0;0.0;1.0;KEEP_IN_LIFE;7.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;81.0;162.0;243.0;True;4286.0;3421.0;True;True;T2;True;PV;582.0;3.723;station normal year (record length does not enter);INCONCLUSIVE;1449.0;-31.0;2244.0;56.8;13.05;;True;True
998988;physical_baseline_v2;2026-09-17T07:56:10Z;INCOMPLETE_AUDIT;never computed - see phys_no_result_reason for this household's cause;"building data missing: no_footprint;no_storeys";record the missing building data - an auditor can do this;True;;;;;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";;;False;;;;;;;;;;;builder;;;;installer;False;;;;;;;;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;;;;True;;;True;True;;;Unknown;;;station normal year (record length does not enter);NOT_ASSESSABLE;;;;;;;True;True
7211010;physical_baseline_v2;2026-09-17T07:56:10Z;EXCESS_CONFIRMED;confirmed excess over code, ranked below the action cut;;;;True;pre1975;71.0;25.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";1735.0;1239.0;True;1735.0;1239.0;2327.0;1087.0;76.8;54.8;103.0;1735.0;1239.0;2327.0;builder;0.0;0.0;0.0;installer;False;1409.0;326.0;0.0;0.0;1.0;KEEP_IN_LIFE;6.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;0.0;0.0;0.0;True;3995.0;2260.0;True;True;T2;True;PV;579.0;3.723;station normal year (record length does not enter);INCONCLUSIVE;-392.0;-1463.0;430.0;-13.8;3.72;;True;True
1211151;physical_baseline_v2;2026-09-17T07:56:10Z;EXCESS_CONFIRMED;confirmed excess over code, ranked below the action cut;;;;True;pre1975;59.0;23.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";2108.0;1584.0;True;2108.0;1584.0;3271.0;1687.0;75.0;56.3;116.3;2108.0;1584.0;3271.0;builder;0.0;0.0;0.0;installer;False;1876.0;232.0;0.0;0.0;1.0;KEEP_IN_LIFE;4.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;0.0;0.0;0.0;True;4922.0;2813.0;True;True;T2;True;PV;910.0;4.053;station normal year (record length does not enter);USES_LESS_THAN_MODELLED;-979.0;-2480.0;-279.0;-26.0;10.45;;True;True
7771161;physical_baseline_v2;2026-09-17T07:56:10Z;HIGH_EXCESS;confirmed excess over code, in the worst 25% of the fleet by lower bound;;;;True;pre1975;25.0;9.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";3399.0;2494.0;True;3399.0;2494.0;4568.0;2074.0;104.4;76.6;140.2;3399.0;2494.0;4568.0;builder;0.0;0.0;0.0;installer;False;2782.0;617.0;0.0;0.0;1.0;KEEP_IN_LIFE;7.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;194.0;388.0;583.0;True;6656.0;3257.0;True;True;T2;True;no PV;887.0;3.723;station normal year (record length does not enter);SLOPE_EXCESS;1986.0;390.0;3101.0;35.2;11.78;5.0;True;True
5769106;physical_baseline_v2;2026-09-17T07:56:10Z;INCONCLUSIVE;band straddles zero - the excess cannot be resolved at this precision;band straddles zero;none - the sources disagree too widely to resolve this one;False;False;post2010;;;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";47.0;-26.0;False;47.0;-26.0;434.0;460.0;2.0;-1.1;18.4;47.0;-113.0;222.0;builder;0.0;6.0;343.0;installer;True;47.0;0.0;0.0;0.0;1.0;RECORD_INSTALL_YEAR;;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;15.0;29.0;44.0;True;2406.0;2359.0;True;True;T2;True;no PV;582.0;3.723;station normal year (record length does not enter);INCONCLUSIVE;-7.0;-669.0;41.0;-0.5;6.71;;True;True
901187;physical_baseline_v2;2026-09-17T07:56:10Z;HIGH_EXCESS;confirmed excess over code, in the worst 25% of the fleet by lower bound;;;;True;pre1975;17.0;7.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";3043.0;2736.0;True;3043.0;2736.0;4150.0;1414.0;127.2;114.4;173.5;3043.0;2736.0;4150.0;builder;0.0;0.0;0.0;installer;False;2571.0;472.0;0.0;0.0;1.0;KEEP_IN_LIFE;3.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;1.0;2.0;3.0;True;5434.0;2391.0;True;True;T1;True;no PV;1448.0;3.628;station normal year (record length does not enter);SLOPE_EXCESS;1435.0;144.0;1726.0;30.2;5.09;6.0;True;True
7411491;physical_baseline_v2;2026-09-17T07:56:10Z;EXCESS_CONFIRMED;confirmed excess over code, ranked below the action cut;;;;True;1991_2000;144.0;18.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";388.0;215.0;True;388.0;215.0;582.0;368.0;12.2;6.8;18.3;388.0;215.0;582.0;builder;0.0;0.0;0.0;installer;False;388.0;0.0;0.0;0.0;1.0;KEEP_IN_LIFE;5.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;;;;True;3562.0;3174.0;True;True;T1;True;no PV;1132.0;3.723;station normal year (record length does not enter);INCONCLUSIVE;242.0;-191.0;579.0;11.0;3.46;;True;True
1071058;physical_baseline_v2;2026-09-17T07:56:10Z;EXCESS_CONFIRMED;confirmed excess over code, ranked below the action cut;;;;True;post2010;154.0;2.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";264.0;78.0;False;264.0;78.0;429.0;352.0;7.2;2.1;11.8;95.0;-62.0;277.0;builder;169.0;103.0;181.0;installer;False;95.0;0.0;0.0;169.0;0.931;PLAN_REPLACEMENT;13.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;104.0;207.0;311.0;True;3912.0;3648.0;True;True;T1;True;no PV;1059.0;3.717;station normal year (record length does not enter);INCONCLUSIVE;188.0;-370.0;763.0;7.4;6.47;;True;True
1091217;physical_baseline_v2;2026-09-17T07:56:10Z;EXCESS_CONFIRMED;confirmed excess over code, ranked below the action cut;;;;True;2001_2010;153.0;35.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";240.0;96.0;True;373.0;208.0;575.0;366.0;13.7;7.7;21.2;240.0;96.0;442.0;builder;134.0;94.0;155.0;installer;False;240.0;0.0;0.0;134.0;0.881;KEEP_IN_LIFE;16.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;0.0;0.0;0.0;True;3089.0;2716.0;True;True;T1;True;no PV;1038.0;3.723;station normal year (record length does not enter);INCONCLUSIVE;521.0;-37.0;942.0;38.4;7.13;;True;True
7069411;physical_baseline_v2;2026-09-17T07:56:10Z;EXCESS_CONFIRMED;confirmed excess over code, ranked below the action cut;;;;True;1991_2000;133.0;13.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";407.0;256.0;True;429.0;273.0;665.0;392.0;13.2;8.4;20.5;407.0;256.0;647.0;builder;22.0;14.0;23.0;installer;False;407.0;0.0;0.0;22.0;0.989;KEEP_IN_LIFE;8.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;75.0;149.0;224.0;True;3683.0;3253.0;True;True;T1;True;no PV;997.0;3.717;station normal year (record length does not enter);SLOPE_EXCESS;1273.0;657.0;1691.0;54.8;9.04;5.0;True;True
679810;physical_baseline_v2;2026-09-17T07:56:10Z;EXCESS_CONFIRMED;confirmed excess over code, ranked below the action cut;;;;True;1976_1990;88.0;32.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";969.0;884.0;False;969.0;884.0;2047.0;1163.0;46.8;42.7;98.9;969.0;801.0;1688.0;builder;0.0;8.0;427.0;installer;True;969.0;0.0;0.0;0.0;1.0;RECORD_INSTALL_YEAR;;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;0.0;0.0;0.0;True;3038.0;2069.0;True;True;T3;False;no PV;1147.0;3.723;station normal year (record length does not enter);INCONCLUSIVE;705.0;-727.0;999.0;28.7;13.47;;True;True
721074;physical_baseline_v2;2026-09-17T07:56:10Z;EXCESS_CONFIRMED;confirmed excess over code, ranked below the action cut;;;;True;post2010;158.0;4.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";57.0;-30.0;True;104.0;7.0;179.0;173.0;6.2;0.4;10.7;57.0;-30.0;142.0;builder;48.0;29.0;51.0;installer;False;57.0;0.0;0.0;48.0;0.966;KEEP_IN_LIFE;10.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;26.0;51.0;77.0;True;1786.0;1682.0;True;True;T1;True;no PV;1101.0;3.723;station normal year (record length does not enter);USES_LESS_THAN_MODELLED;-380.0;-590.0;-210.0;-26.3;2.5;;True;True
778721;physical_baseline_v2;2026-09-17T07:56:10Z;INCOMPLETE_AUDIT;never computed - see phys_no_result_reason for this household's cause;"building data missing: no_footprint;no_storeys";record the missing building data - an auditor can do this;True;;;;;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";;;False;;;;;;;;;;;builder;;;;installer;False;;;;;;;;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;;;;True;;;True;True;;;Unknown;;;station normal year (record length does not enter);NOT_ASSESSABLE;;;;;;;True;True
728210;physical_baseline_v2;2026-09-17T07:56:10Z;INCOMPLETE_AUDIT;never computed - see phys_no_result_reason for this household's cause;"building data missing: no_footprint;no_storeys;no_era";record the missing building data - an auditor can do this;True;;;;;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";;;False;;;;;;;;;;;builder;;;;installer;False;;;;;;;;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;;;;True;;;True;True;;;Unknown;;;station normal year (record length does not enter);NOT_ASSESSABLE;;;;;;;True;True
712718;physical_baseline_v2;2026-09-17T07:56:10Z;EXCESS_CONFIRMED;confirmed excess over code, ranked below the action cut;;;;True;1976_1990;85.0;29.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";1116.0;927.0;True;1133.0;942.0;1690.0;748.0;60.3;50.1;89.9;1116.0;927.0;1676.0;builder;18.0;13.0;20.0;installer;False;1116.0;0.0;0.0;18.0;0.987;KEEP_IN_LIFE;8.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;20.0;40.0;60.0;True;3013.0;1880.0;True;True;T1;True;no PV;1122.0;3.717;station normal year (record length does not enter);USES_LESS_THAN_MODELLED;-325.0;-1047.0;-122.0;-13.3;9.24;;True;True
7211189;physical_baseline_v2;2026-09-17T07:56:10Z;EXCESS_CONFIRMED;confirmed excess over code, ranked below the action cut;;;;True;pre1975;120.0;37.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";1332.0;345.0;True;1354.0;362.0;2567.0;2205.0;37.9;10.1;71.9;1332.0;345.0;2552.0;builder;22.0;13.0;23.0;installer;False;1332.0;0.0;0.0;22.0;0.989;KEEP_IN_LIFE;8.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;0.0;0.0;0.0;True;4926.0;3572.0;True;True;T2;True;no PV;1132.0;3.723;station normal year (record length does not enter);INCONCLUSIVE;399.0;-1084.0;1566.0;12.4;2.92;;True;True
811080;physical_baseline_v2;2026-09-17T07:56:10Z;EXCESS_CONFIRMED;confirmed excess over code, ranked below the action cut;;;;True;1976_1990;69.0;18.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";1527.0;1274.0;True;1635.0;1356.0;2150.0;794.0;66.5;55.1;87.4;1527.0;1274.0;2048.0;builder;108.0;66.0;116.0;installer;False;1527.0;0.0;0.0;108.0;0.943;KEEP_IN_LIFE;12.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;8.0;16.0;24.0;True;4094.0;2460.0;True;True;T1;True;no PV;1039.0;3.723;station normal year (record length does not enter);SLOPE_EXCESS;1429.0;226.0;2516.0;41.9;14.48;9.0;True;True
